file,code,name,unit,freq,agg
CO_Q,TK99F1140014BCQ01000,（更新停止）社債/有効回答社数/大企業/_一般機械（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1200014BCQ01000,（更新停止）社債/有効回答社数/大企業/_精密機械（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2010014BCQ01000,（更新停止）社債/有効回答社数/大企業/_建設・不動産（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2080014BCQ01000,（更新停止）社債/有効回答社数/大企業/_サービス（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F0000014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/全産業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1000014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/製造業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1020014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_繊維（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1030014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_木材・木製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1050014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_紙・パルプ（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1060014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_化学（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1070014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_石油・石炭製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1100014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_窯業・土石製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1110014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_鉄鋼（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1120014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_非鉄金属（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1010014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_食料品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1130014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_金属製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1149014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_はん用・生産用・業務用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1141014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/__はん用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1142014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/__生産用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1143014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/__業務用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1150014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_電気機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1160014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_輸送用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1185014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/__造船・重機、その他輸送用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1180014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/__自動車（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1500014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_その他製造業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F3030014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/__素材業種（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F3040014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/__加工業種（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2000014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/非製造業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2011014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_建設（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2019014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_不動産・物品賃貸（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2012014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/__不動産（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2090014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/__物品賃貸（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2020014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_卸・小売（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2021014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/__卸売（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2024014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/__小売（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2040014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_運輸・郵便（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2059014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_情報通信（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2050014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/__通信（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2051014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/__情報サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2052014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/__その他情報通信（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2060014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_電気・ガス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2081014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_対事業所サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2082014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_対個人サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2100014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_宿泊・飲食サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2500014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_鉱業・採石業・砂利採取業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1140014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_一般機械（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1200014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_精密機械（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2010014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_建設・不動産（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2080014BCQ02000,（更新停止）社債/有効回答社数/中堅企業/_サービス（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F0000014BCQ03000,（更新停止）社債/有効回答社数/中小企業/全産業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1000014BCQ03000,（更新停止）社債/有効回答社数/中小企業/製造業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1020014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_繊維（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1030014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_木材・木製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1050014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_紙・パルプ（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1060014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_化学（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1070014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_石油・石炭製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1100014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_窯業・土石製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1110014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_鉄鋼（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1120014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_非鉄金属（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1010014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_食料品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1130014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_金属製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1149014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_はん用・生産用・業務用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1141014BCQ03000,（更新停止）社債/有効回答社数/中小企業/__はん用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1142014BCQ03000,（更新停止）社債/有効回答社数/中小企業/__生産用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1143014BCQ03000,（更新停止）社債/有効回答社数/中小企業/__業務用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1150014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_電気機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1160014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_輸送用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1185014BCQ03000,（更新停止）社債/有効回答社数/中小企業/__造船・重機、その他輸送用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1180014BCQ03000,（更新停止）社債/有効回答社数/中小企業/__自動車（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1500014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_その他製造業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F3030014BCQ03000,（更新停止）社債/有効回答社数/中小企業/__素材業種（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F3040014BCQ03000,（更新停止）社債/有効回答社数/中小企業/__加工業種（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2000014BCQ03000,（更新停止）社債/有効回答社数/中小企業/非製造業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2011014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_建設（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2019014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_不動産・物品賃貸（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2012014BCQ03000,（更新停止）社債/有効回答社数/中小企業/__不動産（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2090014BCQ03000,（更新停止）社債/有効回答社数/中小企業/__物品賃貸（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2020014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_卸・小売（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2021014BCQ03000,（更新停止）社債/有効回答社数/中小企業/__卸売（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2024014BCQ03000,（更新停止）社債/有効回答社数/中小企業/__小売（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2040014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_運輸・郵便（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2059014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_情報通信（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2050014BCQ03000,（更新停止）社債/有効回答社数/中小企業/__通信（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2051014BCQ03000,（更新停止）社債/有効回答社数/中小企業/__情報サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2052014BCQ03000,（更新停止）社債/有効回答社数/中小企業/__その他情報通信（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2060014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_電気・ガス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2081014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_対事業所サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2082014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_対個人サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2100014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_宿泊・飲食サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2500014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_鉱業・採石業・砂利採取業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1140014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_一般機械（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1200014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_精密機械（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2010014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_建設・不動産（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2080014BCQ03000,（更新停止）社債/有効回答社数/中小企業/_サービス（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99G0000054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/全産業（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1000054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/製造業（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1020054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_繊維（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1030054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_木材・木製品（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1050054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_紙・パルプ（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1060054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_化学（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1070054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_石油・石炭製品（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1100054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_窯業・土石製品（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1110054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_鉄鋼（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1120054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_非鉄金属（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1010054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_食料品（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1130054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_金属製品（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1149054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_はん用・生産用・業務用機械（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1141054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/__はん用機械（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1142054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/__生産用機械（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1143054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/__業務用機械（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1150054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_電気機械（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1160054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_輸送用機械（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1185054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/__造船・重機、その他輸送用機械（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1180054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/__自動車（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1500054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_その他製造業（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G3030054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/__素材業種（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G3040054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/__加工業種（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2000054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/非製造業（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2011054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_建設（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2019054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_不動産・物品賃貸（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2012054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/__不動産（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2090054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/__物品賃貸（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2020054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_卸・小売（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2021054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/__卸売（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2024054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/__小売（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2040054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_運輸・郵便（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2059054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_情報通信（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2050054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/__通信（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2051054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/__情報サービス（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2052054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/__その他情報通信（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2060054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_電気・ガス（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2081054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_対事業所サービス（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2082054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_対個人サービス（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2100054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_宿泊・飲食サービス（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2500054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_鉱業・採石業・砂利採取業（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1140054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_一般機械（2009年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1200054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_精密機械（2009年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2010054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_建設・不動産（2009年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2080054CCQ00000,（更新停止）手元流動性残高/前年比/全規模/_サービス（2009年12月まで）,%,QUARTERLY,last
CO_Q,TK99G0000054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/全産業（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1000054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/製造業（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1020054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_繊維（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1030054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_木材・木製品（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1050054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_紙・パルプ（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1060054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_化学（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1070054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_石油・石炭製品（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1100054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_窯業・土石製品（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1110054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_鉄鋼（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1120054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_非鉄金属（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1010054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_食料品（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1130054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_金属製品（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1149054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_はん用・生産用・業務用機械（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1141054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/__はん用機械（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1142054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/__生産用機械（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1143054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/__業務用機械（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1150054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_電気機械（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1160054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_輸送用機械（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1185054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/__造船・重機、その他輸送用機械（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1180054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/__自動車（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1500054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_その他製造業（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G3030054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/__素材業種（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G3040054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/__加工業種（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2000054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/非製造業（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2011054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_建設（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2019054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_不動産・物品賃貸（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2012054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/__不動産（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2090054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/__物品賃貸（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2020054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_卸・小売（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2021054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/__卸売（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2024054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/__小売（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2040054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_運輸・郵便（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2059054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_情報通信（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2050054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/__通信（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2051054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/__情報サービス（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2052054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/__その他情報通信（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2060054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_電気・ガス（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2081054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_対事業所サービス（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2082054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_対個人サービス（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2100054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_宿泊・飲食サービス（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2500054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_鉱業・採石業・砂利採取業（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1140054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_一般機械（2009年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1200054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_精密機械（2009年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2010054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_建設・不動産（2009年12月まで）,%,QUARTERLY,last
CO_Q,TK99G2080054CCQ01000,（更新停止）手元流動性残高/前年比/大企業/_サービス（2009年12月まで）,%,QUARTERLY,last
CO_Q,TK99G0000054CCQ02000,（更新停止）手元流動性残高/前年比/中堅企業/全産業（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1000054CCQ02000,（更新停止）手元流動性残高/前年比/中堅企業/製造業（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1020054CCQ02000,（更新停止）手元流動性残高/前年比/中堅企業/_繊維（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1030054CCQ02000,（更新停止）手元流動性残高/前年比/中堅企業/_木材・木製品（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1050054CCQ02000,（更新停止）手元流動性残高/前年比/中堅企業/_紙・パルプ（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1060054CCQ02000,（更新停止）手元流動性残高/前年比/中堅企業/_化学（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1070054CCQ02000,（更新停止）手元流動性残高/前年比/中堅企業/_石油・石炭製品（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1100054CCQ02000,（更新停止）手元流動性残高/前年比/中堅企業/_窯業・土石製品（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1110054CCQ02000,（更新停止）手元流動性残高/前年比/中堅企業/_鉄鋼（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1120054CCQ02000,（更新停止）手元流動性残高/前年比/中堅企業/_非鉄金属（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1010054CCQ02000,（更新停止）手元流動性残高/前年比/中堅企業/_食料品（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1130054CCQ02000,（更新停止）手元流動性残高/前年比/中堅企業/_金属製品（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1149054CCQ02000,（更新停止）手元流動性残高/前年比/中堅企業/_はん用・生産用・業務用機械（2013年12月まで）,%,QUARTERLY,last
CO_Q,TK99G1141054CCQ02000,（更新停止）手元流動性残高/前年比/中堅企業/__はん用機械（2013年12月まで）,%,QUARTERLY,last
